Date,SPY,TLT,MSFT
7-24-2014,186.885605,106.204086,41.060055
7-25-2014,186.010727,107.458275,41.152534
7-28-2014,186.085953,107.309624,40.662403
7-29-2014,185.286285,107.699791,40.588417
7-30-2014,185.314514,106.204086,40.301739
7-31-2014,181.654907,105.888245,39.91333
8-1-2014,181.099869,106.707932,39.635902
8-4-2014,182.407532,106.428505,40.107533
8-5-2014,180.638855,106.773102,39.839352
8-6-2014,180.695313,106.838318,39.524925
8-7-2014,179.716919,107.834976,39.978069
8-8-2014,181.796036,107.602112,39.950333
8-11-2014,182.322845,107.592812,39.950333
8-12-2014,182.068832,106.894226,40.24625
8-13-2014,183.301254,107.592812,40.764126
8-14-2014,184.166748,108.459053,40.939835
8-15-2014,184.129135,109.642044,41.420712
8-18-2014,185.672012,108.5522,41.716652
8-19-2014,186.641052,108.216896,42.181919
8-20-2014,187.139633,108.039894,41.828312
8-21-2014,187.685318,108.645355,42.079563
8-22-2014,187.393661,109.250816,42.01442
8-25-2014,188.343826,109.660652,42.033031
8-26-2014,188.46611,109.306686,41.88414
8-27-2014,188.390869,110.238144,41.753864
8-28-2014,188.287384,110.815651,41.763168
8-29-2014,188.823639,110.890152,42.274979
9-2-2014,188.729568,108.977257,41.95858
9-3-2014,188.626053,109.584106,41.83762
9-4-2014,188.353226,108.249077,42.116783
9-5-2014,189.199966,108.043671,42.721645
9-8-2014,188.710724,108.09037,43.242756
9-9-2014,187.516006,108.006317,43.512611
9-10-2014,188.221512,107.324821,43.587055
9-11-2014,188.437897,106.970062,43.735939
9-12-2014,187.337234,105.84977,43.456783
9-15-2014,187.196075,106.008438,43.028725
9-16-2014,188.607224,105.57901,43.512611
9-17-2014,188.861252,105.308266,43.289276
9-18-2014,189.867889,105.644394,43.438168
9-19-2014,189.696838,106.988724,44.21983
9-22-2014,188.231812,107.119446,43.791779
9-23-2014,187.154266,107.782288,43.326504
9-24-2014,188.619324,107.184776,43.81039
9-25-2014,185.575851,108.454453,42.842613
9-26-2014,187.050323,108.295761,43.18692
9-29-2014,186.710068,109.163979,43.214836
9-30-2014,186.218567,108.547806,43.140381
10-1-2014,183.694962,110.652664,42.712345
10-2-2014,183.723312,109.688705,42.582054
10-3-2014,185.745987,110.156631,42.889137
10-6-2014,185.52861,110.22216,42.889137
10-7-2014,182.664688,111.710243,42.368038
10-8-2014,185.85939,111.738327,43.531223
10-9-2014,182.173218,111.251671,42.665806
10-10-2014,180.093811,112.356026,40.972202
10-13-2014,177.135437,113.039223,40.618599
10-14-2014,177.409515,113.778595,40.693043
10-15-2014,176.209167,114.677086,40.21846
10-16-2014,176.057938,113.947083,39.771793
10-17-2014,178.137329,113.310646,40.599991
10-20-2014,179.867004,113.722488,41.018726
10-21-2014,183.430344,112.814636,41.763168
10-22-2014,182.125961,112.936287,41.297897
10-23-2014,184.243149,111.934853,41.893452
10-24-2014,185.660919,112.047195,42.926361
10-27-2014,185.405701,112.253082,42.721645
10-28-2014,187.532364,111.551155,43.26136
10-29-2014,187.248795,111.803833,43.382332
10-30-2014,188.449188,111.897453,42.851913
10-31-2014,190.604187,111.607292,43.689419
11-3-2014,190.70816,111.607292,44.145386
11-4-2014,190.046524,111.95443,44.266357
11-5-2014,191.246918,111.79496,44.536217
11-6-2014,192.012497,111.07251,45.317886
11-7-2014,192.192093,112.348457,45.299274
11-10-2014,192.796997,111.316452,45.494686
11-11-2014,192.986023,111.39151,45.47607
11-12-2014,192.778091,111.297676,45.392326
11-13-2014,192.995468,111.560387,46.16468
11-14-2014,193.04274,112.104553,46.136768
11-17-2014,193.165588,111.82309,46.025105
11-18-2014,194.28093,112.132713,45.641171
11-19-2014,193.969025,111.419647,45.154228
11-20-2014,194.309265,112.001343,45.603718
11-21-2014,195.348969,112.676834,44.929489
11-24-2014,195.897171,112.770645,44.564281
11-25-2014,195.755402,113.708855,44.451908
11-26-2014,196.256332,114.01844,44.714111
11-28-2014,195.840485,114.919113,44.770294
12-1-2014,194.479416,114.248665,45.528797
12-2-2014,195.736496,113.139114,45.378967
12-3-2014,196.492661,113.581062,45.023132
12-4-2014,196.275253,114.530785,45.734806
12-5-2014,196.596619,113.863136,45.341511
12-8-2014,195.282822,115.254807,44.667294
12-9-2014,195.150497,115.847214,44.564281
12-10-2014,192.021957,116.693504,43.918152
12-11-2014,192.995468,117.173042,44.170986
12-12-2014,189.876389,118.762215,43.964966
12-15-2014,188.572067,118.517723,43.70277
12-16-2014,187.059769,119.984627,42.288784
12-17-2014,190.727066,118.903229,42.831905
12-18-2014,195.443466,116.787552,44.49873
12-19-2014,196.275085,118.357864,44.629833
12-22-2014,197.177948,118.517723,44.929489
12-23-2014,197.444092,116.166916,45.36961
12-24-2014,197.463058,116.799187,45.079311
12-26-2014,198.099838,117.232674,44.83585
12-29-2014,198.365936,118.109016,44.433186
12-30-2014,197.301514,118.429382,44.030525
12-31-2014,195.343689,118.655563,43.496765
